,date,areaName,areaCode,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,hospitalCases
630,2020-11-11,Exeter,E07000041,25.0,2215.0,1.0,26.0,
631,2020-11-10,Exeter,E07000041,25.0,2190.0,0.0,25.0,
632,2020-11-09,Exeter,E07000041,36.0,2165.0,0.0,25.0,
633,2020-11-08,Exeter,E07000041,11.0,2129.0,0.0,25.0,
634,2020-11-07,Exeter,E07000041,32.0,2118.0,0.0,25.0,
635,2020-11-06,Exeter,E07000041,29.0,2086.0,0.0,25.0,
636,2020-11-05,Exeter,E07000041,22.0,2057.0,0.0,25.0,
637,2020-11-04,Exeter,E07000041,29.0,2035.0,0.0,25.0,
638,2020-11-03,Exeter,E07000041,33.0,2006.0,0.0,25.0,
639,2020-11-02,Exeter,E07000041,15.0,1973.0,0.0,25.0,
640,2020-11-01,Exeter,E07000041,28.0,1958.0,0.0,25.0,
641,2020-10-31,Exeter,E07000041,40.0,1930.0,0.0,25.0,
642,2020-10-30,Exeter,E07000041,35.0,1890.0,0.0,25.0,
643,2020-10-29,Exeter,E07000041,16.0,1855.0,1.0,25.0,
644,2020-10-28,Exeter,E07000041,29.0,1839.0,0.0,24.0,
645,2020-10-27,Exeter,E07000041,16.0,1810.0,0.0,24.0,
646,2020-10-26,Exeter,E07000041,36.0,1794.0,0.0,24.0,
647,2020-10-25,Exeter,E07000041,49.0,1758.0,0.0,24.0,
648,2020-10-24,Exeter,E07000041,15.0,1709.0,0.0,24.0,
649,2020-10-23,Exeter,E07000041,22.0,1694.0,0.0,24.0,
650,2020-10-22,Exeter,E07000041,57.0,1672.0,0.0,24.0,
651,2020-10-21,Exeter,E07000041,55.0,1615.0,0.0,24.0,
652,2020-10-20,Exeter,E07000041,36.0,1560.0,0.0,24.0,
653,2020-10-19,Exeter,E07000041,23.0,1524.0,0.0,24.0,
654,2020-10-18,Exeter,E07000041,10.0,1501.0,0.0,24.0,
655,2020-10-17,Exeter,E07000041,49.0,1491.0,0.0,24.0,
656,2020-10-16,Exeter,E07000041,39.0,1442.0,0.0,24.0,
657,2020-10-15,Exeter,E07000041,77.0,1403.0,0.0,24.0,
658,2020-10-14,Exeter,E07000041,54.0,1326.0,0.0,24.0,
659,2020-10-13,Exeter,E07000041,61.0,1272.0,0.0,24.0,
660,2020-10-12,Exeter,E07000041,31.0,1211.0,0.0,24.0,
661,2020-10-11,Exeter,E07000041,41.0,1180.0,0.0,24.0,
662,2020-10-10,Exeter,E07000041,76.0,1139.0,0.0,24.0,
663,2020-10-09,Exeter,E07000041,74.0,1063.0,0.0,24.0,
664,2020-10-08,Exeter,E07000041,138.0,989.0,0.0,24.0,
665,2020-10-07,Exeter,E07000041,71.0,851.0,0.0,24.0,
666,2020-10-06,Exeter,E07000041,35.0,780.0,0.0,24.0,
667,2020-10-05,Exeter,E07000041,128.0,745.0,0.0,24.0,
668,2020-10-04,Exeter,E07000041,119.0,617.0,0.0,24.0,
669,2020-10-03,Exeter,E07000041,38.0,498.0,0.0,24.0,
670,2020-10-02,Exeter,E07000041,29.0,460.0,0.0,24.0,
671,2020-10-01,Exeter,E07000041,13.0,431.0,0.0,24.0,
672,2020-09-30,Exeter,E07000041,23.0,418.0,0.0,24.0,
673,2020-09-29,Exeter,E07000041,10.0,395.0,0.0,24.0,
674,2020-09-28,Exeter,E07000041,8.0,385.0,0.0,24.0,
675,2020-09-27,Exeter,E07000041,7.0,377.0,0.0,24.0,
676,2020-09-26,Exeter,E07000041,17.0,370.0,0.0,24.0,
677,2020-09-25,Exeter,E07000041,21.0,353.0,0.0,24.0,
678,2020-09-24,Exeter,E07000041,3.0,332.0,0.0,24.0,
679,2020-09-23,Exeter,E07000041,5.0,329.0,0.0,24.0,
680,2020-09-22,Exeter,E07000041,15.0,324.0,0.0,24.0,
681,2020-09-21,Exeter,E07000041,2.0,309.0,0.0,24.0,
682,2020-09-20,Exeter,E07000041,4.0,307.0,0.0,24.0,
683,2020-09-19,Exeter,E07000041,0.0,303.0,0.0,24.0,
684,2020-09-18,Exeter,E07000041,2.0,303.0,0.0,24.0,
685,2020-09-17,Exeter,E07000041,1.0,301.0,0.0,24.0,
686,2020-09-16,Exeter,E07000041,2.0,300.0,0.0,24.0,
687,2020-09-15,Exeter,E07000041,1.0,298.0,0.0,24.0,
688,2020-09-14,Exeter,E07000041,2.0,297.0,0.0,24.0,
689,2020-09-13,Exeter,E07000041,2.0,295.0,0.0,24.0,
690,2020-09-12,Exeter,E07000041,2.0,293.0,0.0,24.0,
691,2020-09-11,Exeter,E07000041,1.0,291.0,0.0,24.0,
692,2020-09-10,Exeter,E07000041,5.0,290.0,0.0,24.0,
693,2020-09-09,Exeter,E07000041,2.0,285.0,0.0,24.0,
694,2020-09-08,Exeter,E07000041,3.0,283.0,0.0,24.0,
695,2020-09-07,Exeter,E07000041,1.0,280.0,0.0,24.0,
696,2020-09-06,Exeter,E07000041,2.0,279.0,0.0,24.0,
697,2020-09-05,Exeter,E07000041,3.0,277.0,0.0,24.0,
698,2020-09-04,Exeter,E07000041,0.0,274.0,0.0,24.0,
699,2020-09-03,Exeter,E07000041,1.0,274.0,0.0,24.0,
700,2020-09-02,Exeter,E07000041,0.0,273.0,0.0,24.0,
701,2020-09-01,Exeter,E07000041,0.0,273.0,0.0,24.0,
702,2020-08-31,Exeter,E07000041,1.0,273.0,0.0,24.0,
703,2020-08-30,Exeter,E07000041,3.0,272.0,0.0,24.0,
704,2020-08-29,Exeter,E07000041,2.0,269.0,0.0,24.0,
705,2020-08-28,Exeter,E07000041,2.0,267.0,0.0,24.0,
706,2020-08-27,Exeter,E07000041,0.0,265.0,0.0,24.0,
707,2020-08-26,Exeter,E07000041,1.0,265.0,0.0,24.0,
708,2020-08-25,Exeter,E07000041,1.0,264.0,0.0,24.0,
709,2020-08-24,Exeter,E07000041,1.0,263.0,0.0,24.0,
710,2020-08-23,Exeter,E07000041,1.0,262.0,0.0,24.0,
711,2020-08-22,Exeter,E07000041,3.0,261.0,1.0,24.0,
712,2020-08-21,Exeter,E07000041,2.0,258.0,0.0,23.0,
713,2020-08-20,Exeter,E07000041,0.0,256.0,0.0,23.0,
714,2020-08-19,Exeter,E07000041,1.0,256.0,0.0,23.0,
715,2020-08-18,Exeter,E07000041,1.0,255.0,0.0,23.0,
716,2020-08-17,Exeter,E07000041,0.0,254.0,0.0,23.0,
717,2020-08-16,Exeter,E07000041,0.0,254.0,0.0,23.0,
718,2020-08-15,Exeter,E07000041,0.0,254.0,0.0,23.0,
719,2020-08-14,Exeter,E07000041,3.0,254.0,0.0,23.0,
720,2020-08-13,Exeter,E07000041,0.0,251.0,0.0,23.0,
721,2020-08-12,Exeter,E07000041,0.0,251.0,0.0,23.0,
722,2020-08-11,Exeter,E07000041,1.0,251.0,0.0,23.0,
723,2020-08-10,Exeter,E07000041,0.0,250.0,0.0,23.0,
724,2020-08-09,Exeter,E07000041,0.0,250.0,0.0,23.0,
725,2020-08-08,Exeter,E07000041,0.0,250.0,0.0,23.0,
726,2020-08-07,Exeter,E07000041,0.0,250.0,0.0,23.0,
727,2020-08-06,Exeter,E07000041,0.0,250.0,0.0,23.0,
728,2020-08-05,Exeter,E07000041,0.0,250.0,0.0,23.0,
729,2020-08-04,Exeter,E07000041,1.0,250.0,0.0,23.0,
730,2020-08-03,Exeter,E07000041,1.0,249.0,0.0,23.0,
731,2020-08-02,Exeter,E07000041,0.0,248.0,0.0,23.0,
732,2020-08-01,Exeter,E07000041,0.0,248.0,0.0,23.0,
733,2020-07-31,Exeter,E07000041,0.0,248.0,0.0,23.0,
734,2020-07-30,Exeter,E07000041,1.0,248.0,0.0,23.0,
735,2020-07-29,Exeter,E07000041,0.0,247.0,0.0,23.0,
736,2020-07-28,Exeter,E07000041,0.0,247.0,0.0,23.0,
737,2020-07-27,Exeter,E07000041,0.0,247.0,0.0,23.0,
738,2020-07-26,Exeter,E07000041,3.0,247.0,0.0,23.0,
739,2020-07-25,Exeter,E07000041,0.0,244.0,0.0,23.0,
740,2020-07-24,Exeter,E07000041,0.0,244.0,0.0,23.0,
741,2020-07-23,Exeter,E07000041,1.0,244.0,0.0,23.0,
742,2020-07-22,Exeter,E07000041,0.0,243.0,0.0,23.0,
743,2020-07-21,Exeter,E07000041,1.0,243.0,0.0,23.0,
744,2020-07-20,Exeter,E07000041,2.0,242.0,0.0,23.0,
745,2020-07-19,Exeter,E07000041,0.0,240.0,0.0,23.0,
746,2020-07-18,Exeter,E07000041,1.0,240.0,1.0,23.0,
747,2020-07-17,Exeter,E07000041,0.0,239.0,0.0,22.0,
748,2020-07-16,Exeter,E07000041,0.0,239.0,0.0,22.0,
749,2020-07-15,Exeter,E07000041,0.0,239.0,0.0,22.0,
750,2020-07-14,Exeter,E07000041,2.0,239.0,0.0,22.0,
751,2020-07-13,Exeter,E07000041,0.0,237.0,0.0,22.0,
752,2020-07-12,Exeter,E07000041,1.0,237.0,0.0,22.0,
753,2020-07-11,Exeter,E07000041,2.0,236.0,0.0,22.0,
754,2020-07-10,Exeter,E07000041,0.0,234.0,0.0,22.0,
755,2020-07-09,Exeter,E07000041,0.0,234.0,0.0,22.0,
756,2020-07-08,Exeter,E07000041,0.0,234.0,0.0,22.0,
757,2020-07-07,Exeter,E07000041,0.0,234.0,0.0,22.0,
758,2020-07-06,Exeter,E07000041,0.0,234.0,0.0,22.0,
759,2020-07-05,Exeter,E07000041,0.0,234.0,0.0,22.0,
760,2020-07-04,Exeter,E07000041,0.0,234.0,0.0,22.0,
761,2020-07-03,Exeter,E07000041,0.0,234.0,0.0,22.0,
762,2020-07-02,Exeter,E07000041,0.0,234.0,0.0,22.0,
763,2020-07-01,Exeter,E07000041,60.0,234.0,0.0,22.0,
764,2020-06-30,Exeter,E07000041,0.0,174.0,0.0,22.0,
765,2020-06-29,Exeter,E07000041,0.0,174.0,0.0,22.0,
766,2020-06-28,Exeter,E07000041,0.0,174.0,0.0,22.0,
767,2020-06-27,Exeter,E07000041,0.0,174.0,0.0,22.0,
768,2020-06-26,Exeter,E07000041,0.0,174.0,0.0,22.0,
769,2020-06-25,Exeter,E07000041,0.0,174.0,0.0,22.0,
770,2020-06-24,Exeter,E07000041,0.0,174.0,0.0,22.0,
771,2020-06-23,Exeter,E07000041,0.0,174.0,0.0,22.0,
772,2020-06-22,Exeter,E07000041,0.0,174.0,0.0,22.0,
773,2020-06-21,Exeter,E07000041,0.0,174.0,0.0,22.0,
774,2020-06-20,Exeter,E07000041,1.0,174.0,0.0,22.0,
775,2020-06-19,Exeter,E07000041,1.0,173.0,0.0,22.0,
776,2020-06-18,Exeter,E07000041,0.0,172.0,0.0,22.0,
777,2020-06-17,Exeter,E07000041,0.0,172.0,0.0,22.0,
778,2020-06-16,Exeter,E07000041,0.0,172.0,0.0,22.0,
779,2020-06-15,Exeter,E07000041,0.0,172.0,0.0,22.0,
780,2020-06-14,Exeter,E07000041,0.0,172.0,0.0,22.0,
781,2020-06-13,Exeter,E07000041,2.0,172.0,0.0,22.0,
782,2020-06-12,Exeter,E07000041,0.0,170.0,0.0,22.0,
783,2020-06-11,Exeter,E07000041,0.0,170.0,0.0,22.0,
784,2020-06-10,Exeter,E07000041,1.0,170.0,0.0,22.0,
785,2020-06-09,Exeter,E07000041,0.0,169.0,0.0,22.0,
786,2020-06-08,Exeter,E07000041,0.0,169.0,0.0,22.0,
787,2020-06-07,Exeter,E07000041,0.0,169.0,0.0,22.0,
788,2020-06-06,Exeter,E07000041,0.0,169.0,0.0,22.0,
789,2020-06-05,Exeter,E07000041,0.0,169.0,0.0,22.0,
790,2020-06-04,Exeter,E07000041,0.0,169.0,0.0,22.0,
791,2020-06-03,Exeter,E07000041,0.0,169.0,0.0,22.0,
792,2020-06-02,Exeter,E07000041,0.0,169.0,0.0,22.0,
793,2020-06-01,Exeter,E07000041,1.0,169.0,0.0,22.0,
794,2020-05-31,Exeter,E07000041,0.0,168.0,0.0,22.0,
795,2020-05-30,Exeter,E07000041,0.0,168.0,0.0,22.0,
796,2020-05-29,Exeter,E07000041,0.0,168.0,0.0,22.0,
797,2020-05-28,Exeter,E07000041,0.0,169.0,0.0,22.0,
798,2020-05-27,Exeter,E07000041,1.0,169.0,0.0,22.0,
799,2020-05-26,Exeter,E07000041,0.0,168.0,0.0,22.0,
800,2020-05-25,Exeter,E07000041,0.0,168.0,0.0,22.0,
801,2020-05-24,Exeter,E07000041,0.0,168.0,0.0,22.0,
802,2020-05-23,Exeter,E07000041,0.0,168.0,0.0,22.0,
803,2020-05-22,Exeter,E07000041,1.0,168.0,0.0,22.0,
804,2020-05-21,Exeter,E07000041,1.0,167.0,0.0,22.0,
805,2020-05-20,Exeter,E07000041,1.0,166.0,1.0,22.0,
806,2020-05-19,Exeter,E07000041,0.0,165.0,0.0,21.0,
807,2020-05-18,Exeter,E07000041,0.0,165.0,0.0,21.0,
808,2020-05-17,Exeter,E07000041,0.0,165.0,0.0,21.0,
809,2020-05-16,Exeter,E07000041,1.0,165.0,0.0,21.0,
810,2020-05-15,Exeter,E07000041,0.0,164.0,0.0,21.0,
811,2020-05-14,Exeter,E07000041,1.0,164.0,0.0,21.0,
812,2020-05-13,Exeter,E07000041,0.0,163.0,0.0,21.0,
813,2020-05-12,Exeter,E07000041,0.0,163.0,0.0,21.0,
814,2020-05-11,Exeter,E07000041,0.0,163.0,0.0,21.0,
815,2020-05-10,Exeter,E07000041,2.0,163.0,0.0,21.0,
816,2020-05-09,Exeter,E07000041,0.0,161.0,0.0,21.0,
817,2020-05-08,Exeter,E07000041,0.0,161.0,0.0,21.0,
818,2020-05-07,Exeter,E07000041,1.0,162.0,0.0,21.0,
819,2020-05-06,Exeter,E07000041,1.0,161.0,0.0,21.0,
820,2020-05-05,Exeter,E07000041,4.0,160.0,0.0,21.0,
821,2020-05-04,Exeter,E07000041,2.0,156.0,0.0,21.0,
822,2020-05-03,Exeter,E07000041,1.0,154.0,0.0,21.0,
823,2020-05-02,Exeter,E07000041,1.0,153.0,0.0,21.0,
824,2020-05-01,Exeter,E07000041,1.0,152.0,0.0,21.0,
825,2020-04-30,Exeter,E07000041,3.0,151.0,0.0,21.0,
826,2020-04-29,Exeter,E07000041,0.0,148.0,0.0,21.0,
827,2020-04-28,Exeter,E07000041,0.0,148.0,0.0,21.0,
828,2020-04-27,Exeter,E07000041,1.0,148.0,0.0,21.0,
829,2020-04-26,Exeter,E07000041,5.0,147.0,0.0,21.0,
830,2020-04-25,Exeter,E07000041,1.0,142.0,0.0,21.0,
831,2020-04-24,Exeter,E07000041,1.0,141.0,0.0,21.0,
832,2020-04-23,Exeter,E07000041,3.0,140.0,0.0,21.0,
833,2020-04-22,Exeter,E07000041,7.0,137.0,0.0,21.0,
834,2020-04-21,Exeter,E07000041,,,1.0,21.0,
835,2020-04-20,Exeter,E07000041,,,1.0,20.0,
836,2020-04-19,Exeter,E07000041,,,0.0,19.0,
837,2020-04-18,Exeter,E07000041,,,1.0,19.0,
838,2020-04-17,Exeter,E07000041,,,0.0,18.0,
839,2020-04-16,Exeter,E07000041,,,0.0,18.0,
840,2020-04-15,Exeter,E07000041,,,2.0,18.0,
841,2020-04-14,Exeter,E07000041,,,1.0,16.0,
842,2020-04-13,Exeter,E07000041,,,1.0,15.0,
843,2020-04-12,Exeter,E07000041,,,0.0,14.0,
844,2020-04-11,Exeter,E07000041,,,1.0,14.0,
845,2020-04-10,Exeter,E07000041,,,1.0,13.0,
846,2020-04-09,Exeter,E07000041,,,0.0,12.0,
847,2020-04-08,Exeter,E07000041,,,0.0,12.0,
848,2020-04-07,Exeter,E07000041,,,1.0,12.0,
849,2020-04-06,Exeter,E07000041,,,2.0,11.0,
850,2020-04-05,Exeter,E07000041,,,1.0,9.0,
851,2020-04-04,Exeter,E07000041,,,1.0,8.0,
852,2020-04-03,Exeter,E07000041,,,0.0,7.0,
853,2020-04-02,Exeter,E07000041,,,0.0,7.0,
854,2020-04-01,Exeter,E07000041,,,0.0,7.0,
855,2020-03-31,Exeter,E07000041,,,1.0,7.0,
856,2020-03-30,Exeter,E07000041,,,0.0,6.0,
857,2020-03-29,Exeter,E07000041,,,0.0,6.0,
858,2020-03-28,Exeter,E07000041,,,2.0,6.0,
859,2020-03-27,Exeter,E07000041,,,0.0,4.0,
860,2020-03-26,Exeter,E07000041,,,1.0,4.0,
861,2020-03-25,Exeter,E07000041,,,0.0,3.0,
862,2020-03-24,Exeter,E07000041,,,0.0,3.0,
863,2020-03-23,Exeter,E07000041,,,1.0,3.0,
864,2020-03-22,Exeter,E07000041,,,1.0,2.0,
865,2020-03-21,Exeter,E07000041,,,0.0,1.0,
866,2020-03-20,Exeter,E07000041,,,0.0,1.0,
867,2020-03-19,Exeter,E07000041,,,0.0,1.0,
868,2020-03-18,Exeter,E07000041,,,0.0,1.0,
869,2020-03-17,Exeter,E07000041,,,0.0,1.0,
870,2020-03-16,Exeter,E07000041,,,0.0,1.0,
871,2020-03-15,Exeter,E07000041,,,1.0,1.0,
